ciudad;vulnerabilidad;nivel_de_urgencia_x;patron_social;impacto_social;n_reportes;id;nombre;edad;genero;comentario;categoria_del_problema;nivel_de_urgencia_y;fecha_del_reporte;acceso_a_internet;atencion_previa_del_gobierno;zona_rural;comentario_limpio;tema;palabras_clave;sentimiento;sent_neg;sent_neu;sent_pos
bogota;0.49;0.5;Estable;0.49;1023;7857;jorge;79.0;otro;las basuras no se recogen a tiempo;medio ambiente;urgente;2023 02 17;0;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
bogota;0.49;0.5;Estable;0.49;1023;7863;ana;66.0;otro;no hay suficientes escuelas publicas;educacion;no urgente;2023 01 27;0;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
bogota;0.49;0.5;Estable;0.49;1023;7868;camilo;62.0;f;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2024 11 08;0;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bogota;0.49;0.5;Estable;0.49;1023;7870;sofia;57.0;f;las basuras no se recogen a tiempo;educacion;urgente;2023 05 27;0;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
bogota;0.49;0.5;Estable;0.49;1023;7874;maria;33.0;otro;las basuras no se recogen a tiempo;salud;no urgente;2023 04 08;0;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
bogota;0.49;0.5;Estable;0.49;1023;7890;maria;77.0;otro;faltan medicos en el centro de salud;medio ambiente;urgente;2024 11 16;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
bogota;0.49;0.5;Estable;0.49;1023;7892;ana;72.0;m;hay problemas con la recoleccion de basura;seguridad;no urgente;2024 03 02;1;1;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
bogota;0.49;0.5;Estable;0.49;1023;7899;carlos;27.0;f;no hay suficientes escuelas publicas;salud;urgente;2023 09 22;1;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
bogota;0.49;0.5;Estable;0.49;1023;7913;jorge;55.0;m;las basuras no se recogen a tiempo;seguridad;urgente;2023 08 14;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
bogota;0.49;0.5;Estable;0.49;1023;7917;ana;63.0;m;no tenemos centros culturales ni bibliotecas;salud;no urgente;2024 01 02;0;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
bogota;0.49;0.5;Estable;0.49;1023;7928;camilo;40.0;m;no hay suficientes escuelas publicas;educacion;no urgente;2023 03 08;1;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
bogota;0.49;0.5;Estable;0.49;1023;7930;juan;48.0;m;la contaminacion del rio esta aumentando;seguridad;no urgente;2023 10 10;1;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
bogota;0.49;0.5;Estable;0.49;1023;7940;juan;64.0;m;no hay suficientes escuelas publicas;medio ambiente;no urgente;2024 10 26;1;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
bogota;0.49;0.5;Estable;0.49;1023;7942;camilo;32.0;otro;no tenemos centros culturales ni bibliotecas;educacion;urgente;2023 10 12;0;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bogota;0.49;0.5;Estable;0.49;1023;7954;camilo;66.0;f;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2023 04 29;0;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bogota;0.49;0.5;Estable;0.49;1023;7963;camilo;16.0;f;necesitamos mas acceso a internet en la zona;educacion;urgente;2024 03 09;0;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bogota;0.49;0.5;Estable;0.49;1023;7966;ana;20.0;f;hay problemas con la recoleccion de basura;salud;no urgente;2023 10 23;0;1;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
bogota;0.49;0.5;Estable;0.49;1023;7977;juan;30.0;m;queremos mas presencia policial;medio ambiente;no urgente;2024 07 01;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
bogota;0.49;0.5;Estable;0.49;1023;7979;valentina;25.0;m;las basuras no se recogen a tiempo;medio ambiente;urgente;2024 10 04;0;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
bogota;0.49;0.5;Estable;0.49;1023;7984;carlos;52.0;otro;falta agua potable en varias casas;medio ambiente;no urgente;2024 02 12;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
bogota;0.49;0.5;Estable;0.49;1023;7988;jorge;15.0;otro;no tenemos centros culturales ni bibliotecas;seguridad;no urgente;2023 08 18;1;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bogota;0.49;0.5;Estable;0.49;1023;8007;valentina;70.0;m;la contaminacion del rio esta aumentando;seguridad;urgente;2023 03 26;1;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
bogota;0.49;0.5;Estable;0.49;1023;8009;valentina;36.0;m;falta agua potable en varias casas;salud;no urgente;2024 06 18;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
bogota;0.49;0.5;Estable;0.49;1023;8013;camilo;69.0;f;no tenemos centros culturales ni bibliotecas;medio ambiente;urgente;2023 09 30;1;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
bogota;0.49;0.5;Estable;0.49;1023;8019;maria;32.0;f;faltan medicos en el centro de salud;salud;no urgente;2024 02 24;1;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
bogota;0.49;0.5;Estable;0.49;1023;8033;camilo;36.0;f;faltan medicos en el centro de salud;seguridad;no urgente;2024 10 07;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
bogota;0.49;0.5;Estable;0.49;1023;8040;camilo;30.0;m;la contaminacion del rio esta aumentando;seguridad;no urgente;2023 05 07;0;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
bogota;0.49;0.5;Estable;0.49;1023;8043;camilo;46.0;m;la contaminacion del rio esta aumentando;medio ambiente;no urgente;2023 07 20;1;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
bogota;0.49;0.5;Estable;0.49;1023;8047;jorge;37.0;otro;no hay suficientes escuelas publicas;seguridad;urgente;2023 04 29;1;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
bogota;0.49;0.5;Estable;0.49;1023;8064;carlos;24.0;m;las basuras no se recogen a tiempo;salud;no urgente;2023 09 04;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
bogota;0.49;0.5;Estable;0.49;1023;8068;camilo;33.0;otro;falta agua potable en varias casas;salud;no urgente;2024 06 15;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
bogota;0.49;0.5;Estable;0.49;1023;8086;juan;72.0;otro;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2024 07 16;0;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bogota;0.49;0.5;Estable;0.49;1023;8100;camilo;21.0;m;las calles estan muy oscuras y peligrosas;salud;urgente;2023 10 13;0;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
bogota;0.49;0.5;Estable;0.49;1023;8124;valentina;60.0;otro;hay problemas con la recoleccion de basura;medio ambiente;no urgente;2023 06 04;0;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
bogota;0.49;0.5;Estable;0.49;1023;8134;maria;42.0;m;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2024 02 26;1;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
bogota;0.49;0.5;Estable;0.49;1023;8135;sofia;20.0;m;no hay suficientes escuelas publicas;salud;no urgente;2023 10 19;1;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
bogota;0.49;0.5;Estable;0.49;1023;8164;sofia;;f;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2023 06 17;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bogota;0.49;0.5;Estable;0.49;1023;8172;jorge;57.0;f;;medio ambiente;urgente;2023 11 15;1;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
bogota;0.49;0.5;Estable;0.49;1023;8198;camilo;35.0;m;hay problemas con la recoleccion de basura;seguridad;urgente;2023 10 12;1;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
bogota;0.49;0.5;Estable;0.49;1023;8214;laura;69.0;otro;necesitamos mas acceso a internet en la zona;educacion;urgente;2023 09 11;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bogota;0.49;0.5;Estable;0.49;1023;8219;carlos;78.0;otro;la contaminacion del rio esta aumentando;medio ambiente;urgente;2024 09 15;1;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
bogota;0.49;0.5;Estable;0.49;1023;8232;camilo;;m;no hay suficientes escuelas publicas;salud;no urgente;2024 06 14;0;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
bogota;0.49;0.5;Estable;0.49;1023;8233;pedro;21.0;otro;queremos mas presencia policial;salud;urgente;2023 03 28;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
bogota;0.49;0.5;Estable;0.49;1023;8237;laura;;f;hay problemas con la recoleccion de basura;educacion;no urgente;2023 08 26;0;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
bogota;0.49;0.5;Estable;0.49;1023;8243;laura;66.0;f;necesitamos mas acceso a internet en la zona;salud;urgente;2024 11 16;0;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bogota;0.49;0.5;Estable;0.49;1023;8246;camilo;28.0;m;las calles estan muy oscuras y peligrosas;salud;urgente;2024 04 09;0;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
bogota;0.49;0.5;Estable;0.49;1023;8288;carlos;77.0;m;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 04 08;0;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
bogota;0.49;0.5;Estable;0.49;1023;8292;valentina;45.0;m;no tenemos centros culturales ni bibliotecas;educacion;no urgente;2023 02 28;1;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bogota;0.49;0.5;Estable;0.49;1023;8312;laura;68.0;f;las calles estan muy oscuras y peligrosas;salud;no urgente;2023 12 07;1;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
bogota;0.49;0.5;Estable;0.49;1023;8314;pedro;;f;necesitamos mas acceso a internet en la zona;salud;urgente;2023 03 14;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bogota;0.49;0.5;Estable;0.49;1023;8317;sofia;24.0;f;las basuras no se recogen a tiempo;educacion;urgente;2024 11 02;0;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
bogota;0.49;0.5;Estable;0.49;1023;8335;ana;27.0;f;no hay suficientes escuelas publicas;seguridad;no urgente;2024 07 16;0;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
bogota;0.49;0.5;Estable;0.49;1023;8336;juan;67.0;m;faltan medicos en el centro de salud;salud;no urgente;2024 09 08;0;1;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
bogota;0.49;0.5;Estable;0.49;1023;8343;juan;64.0;f;faltan medicos en el centro de salud;salud;urgente;2024 04 19;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
bogota;0.49;0.5;Estable;0.49;1023;8346;carlos;57.0;m;falta agua potable en varias casas;seguridad;no urgente;2024 09 10;0;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
bogota;0.49;0.5;Estable;0.49;1023;8357;jorge;31.0;m;hay problemas con la recoleccion de basura;salud;no urgente;2024 03 23;1;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
bogota;0.49;0.5;Estable;0.49;1023;8371;valentina;80.0;f;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2023 08 20;0;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bogota;0.49;0.5;Estable;0.49;1023;8403;valentina;53.0;f;la contaminacion del rio esta aumentando;educacion;no urgente;2023 07 12;1;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
bogota;0.49;0.5;Estable;0.49;1023;8405;pedro;66.0;f;hay problemas con la recoleccion de basura;educacion;no urgente;2023 12 31;0;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
bogota;0.49;0.5;Estable;0.49;1023;8406;juan;30.0;otro;no tenemos centros culturales ni bibliotecas;educacion;urgente;2023 05 01;1;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bogota;0.49;0.5;Estable;0.49;1023;8411;juan;33.0;f;hay problemas con la recoleccion de basura;seguridad;urgente;2023 06 21;0;1;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
bogota;0.49;0.5;Estable;0.49;1023;8412;maria;45.0;otro;las calles estan muy oscuras y peligrosas;seguridad;no urgente;2023 05 05;0;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
bogota;0.49;0.5;Estable;0.49;1023;8413;sofia;57.0;otro;faltan medicos en el centro de salud;educacion;no urgente;2023 02 26;0;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
bogota;0.49;0.5;Estable;0.49;1023;8416;juan;36.0;m;faltan medicos en el centro de salud;salud;no urgente;2024 04 28;0;1;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
bogota;0.49;0.5;Estable;0.49;1023;8424;maria;40.0;m;las basuras no se recogen a tiempo;educacion;no urgente;2023 07 30;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
bogota;0.49;0.5;Estable;0.49;1023;8426;maria;54.0;f;las basuras no se recogen a tiempo;seguridad;no urgente;2024 07 09;1;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
bogota;0.49;0.5;Estable;0.49;1023;8430;sofia;50.0;f;necesitamos mas acceso a internet en la zona;educacion;urgente;2024 04 11;1;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
bogota;0.49;0.5;Estable;0.49;1023;8444;valentina;52.0;otro;hay problemas con la recoleccion de basura;salud;urgente;2023 04 06;1;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
bogota;0.49;0.5;Estable;0.49;1023;8449;juan;29.0;f;hay problemas con la recoleccion de basura;educacion;no urgente;2023 03 17;0;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
bogota;0.49;0.5;Estable;0.49;1023;8452;sofia;39.0;m;la contaminacion del rio esta aumentando;seguridad;urgente;2024 09 30;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
bogota;0.49;0.5;Estable;0.49;1023;8458;sofia;42.0;m;no tenemos centros culturales ni bibliotecas;salud;urgente;2023 05 09;0;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
bogota;0.49;0.5;Estable;0.49;1023;8461;sofia;48.0;otro;la contaminacion del rio esta aumentando;medio ambiente;no urgente;2023 09 08;1;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
bogota;0.49;0.5;Estable;0.49;1023;8492;sofia;34.0;m;queremos mas presencia policial;salud;urgente;2023 03 02;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
bogota;0.49;0.5;Estable;0.49;1023;8499;camilo;30.0;m;queremos mas presencia policial;educacion;urgente;2023 11 14;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
bogota;0.49;0.5;Estable;0.49;1023;8504;camilo;17.0;m;las calles estan muy oscuras y peligrosas;salud;urgente;2024 01 09;0;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
bogota;0.49;0.5;Estable;0.49;1023;8512;pedro;52.0;m;las basuras no se recogen a tiempo;educacion;urgente;2023 06 13;0;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
bogota;0.49;0.5;Estable;0.49;1023;8518;camilo;48.0;;;educacion;urgente;2023 01 30;1;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
