id;nombre;edad;genero;ciudad;comentario;categoria_del_problema;nivel_de_urgencia;fecha_del_reporte;acceso_a_internet;atencion_previa_del_gobierno;zona_rural;comentario_limpio;tema;palabras_clave;sentimiento;sent_neg;sent_neu;sent_pos
4642;camilo;79.0;otro;medellin;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2024 10 27;1;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
4643;juan;58.0;otro;;queremos mas presencia policial;educacion;urgente;2024 11 19;0;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
4644;camilo;25.0;f;cali;no tenemos centros culturales ni bibliotecas;seguridad;no urgente;2023 08 27;1;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
4645;laura;73.0;m;cartagena;falta agua potable en varias casas;seguridad;urgente;2024 02 29;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
4646;valentina;66.0;f;cartagena;queremos mas presencia policial;educacion;urgente;2024 10 21;1;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
4647;pedro;49.0;m;manizales;faltan medicos en el centro de salud;seguridad;urgente;2024 03 16;1;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
4648;carlos;59.0;m;cartagena;falta agua potable en varias casas;educacion;urgente;2023 09 10;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
4649;laura;18.0;m;cucuta;las basuras no se recogen a tiempo;educacion;urgente;2023 11 13;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
4650;camilo;70.0;m;cali;la contaminacion del rio esta aumentando;medio ambiente;urgente;2024 10 31;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
4651;maria;38.0;m;cali;queremos mas presencia policial;salud;no urgente;2024 02 07;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
4652;laura;68.0;otro;medellin;las basuras no se recogen a tiempo;medio ambiente;no urgente;2023 04 11;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
4653;jorge;66.0;f;pereira;no hay suficientes escuelas publicas;educacion;no urgente;2024 11 27;0;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
4654;laura;36.0;otro;bucaramanga;falta agua potable en varias casas;medio ambiente;urgente;2023 05 25;1;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
4655;maria;22.0;f;santa marta;necesitamos mas acceso a internet en la zona;salud;no urgente;2023 08 13;0;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
4656;juan;21.0;f;cali;la contaminacion del rio esta aumentando;educacion;no urgente;2023 01 18;1;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
4657;carlos;53.0;f;pereira;hay problemas con la recoleccion de basura;medio ambiente;urgente;2024 07 11;1;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
4658;ana;16.0;otro;cucuta;;salud;no urgente;2024 09 28;0;1;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
4659;pedro;16.0;m;medellin;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2023 07 31;1;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
4660;pedro;46.0;m;santa marta;hay problemas con la recoleccion de basura;medio ambiente;urgente;2024 05 27;0;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
4661;laura;49.0;f;pereira;no tenemos centros culturales ni bibliotecas;salud;urgente;2024 08 25;0;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
4662;laura;72.0;otro;pereira;la contaminacion del rio esta aumentando;educacion;no urgente;2024 04 15;0;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
4663;juan;;f;manizales;no hay suficientes escuelas publicas;salud;urgente;2023 11 06;1;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
4664;valentina;27.0;m;barranquilla;falta agua potable en varias casas;educacion;no urgente;2024 06 02;1;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
4665;valentina;59.0;f;cali;hay problemas con la recoleccion de basura;seguridad;no urgente;2024 03 09;0;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
4666;carlos;;otro;bucaramanga;necesitamos mas acceso a internet en la zona;salud;no urgente;2023 03 12;0;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
4667;camilo;80.0;m;cartagena;las calles estan muy oscuras y peligrosas;salud;urgente;2024 07 07;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
4668;juan;49.0;otro;bogota;las basuras no se recogen a tiempo;seguridad;no urgente;2023 02 23;0;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
4669;pedro;49.0;m;santa marta;falta agua potable en varias casas;medio ambiente;urgente;2024 05 20;0;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
4670;carlos;37.0;f;medellin;necesitamos mas acceso a internet en la zona;seguridad;urgente;2023 02 26;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
4671;sofia;73.0;otro;bogota;las basuras no se recogen a tiempo;seguridad;no urgente;2024 05 05;0;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
4672;juan;80.0;f;pereira;faltan medicos en el centro de salud;educacion;no urgente;2024 03 08;0;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
4673;camilo;64.0;f;cucuta;queremos mas presencia policial;educacion;urgente;2024 06 01;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
4674;camilo;24.0;otro;santa marta;;educacion;urgente;2024 06 25;0;1;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
4675;sofia;64.0;f;cali;la contaminacion del rio esta aumentando;educacion;urgente;2023 09 16;0;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
4676;valentina;17.0;f;cartagena;faltan medicos en el centro de salud;seguridad;no urgente;2023 05 28;0;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
4677;maria;50.0;otro;bogota;queremos mas presencia policial;salud;no urgente;2024 02 17;1;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
4678;juan;76.0;otro;barranquilla;;salud;urgente;2023 03 30;1;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
4679;valentina;41.0;otro;barranquilla;las basuras no se recogen a tiempo;seguridad;no urgente;2024 11 06;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
4680;juan;66.0;otro;bogota;no tenemos centros culturales ni bibliotecas;medio ambiente;urgente;2024 02 15;1;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
4681;laura;36.0;otro;cali;falta agua potable en varias casas;seguridad;no urgente;2023 03 20;0;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
4682;laura;69.0;otro;bucaramanga;queremos mas presencia policial;seguridad;no urgente;2023 02 04;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
4683;jorge;72.0;f;cali;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2024 11 22;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
4684;valentina;68.0;m;barranquilla;falta agua potable en varias casas;educacion;urgente;2023 04 11;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
4685;carlos;24.0;f;cali;no tenemos centros culturales ni bibliotecas;medio ambiente;no urgente;2023 11 01;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
4686;sofia;69.0;m;medellin;no tenemos centros culturales ni bibliotecas;medio ambiente;urgente;2023 07 16;0;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
4687;laura;63.0;m;cali;no hay suficientes escuelas publicas;medio ambiente;no urgente;2024 09 12;1;0;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
4688;valentina;23.0;f;bucaramanga;faltan medicos en el centro de salud;seguridad;no urgente;2024 03 07;0;1;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
4689;maria;18.0;otro;bogota;faltan medicos en el centro de salud;salud;urgente;2023 06 08;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
4690;juan;66.0;m;santa marta;queremos mas presencia policial;educacion;no urgente;2024 10 15;0;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
4691;sofia;61.0;m;manizales;hay problemas con la recoleccion de basura;medio ambiente;urgente;2023 04 07;1;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
4692;maria;48.0;m;barranquilla;queremos mas presencia policial;medio ambiente;urgente;2023 04 28;1;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
4693;maria;73.0;f;medellin;faltan medicos en el centro de salud;medio ambiente;urgente;2024 06 15;1;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
4694;valentina;22.0;f;santa marta;las calles estan muy oscuras y peligrosas;seguridad;no urgente;2024 01 09;1;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
4695;pedro;43.0;otro;pereira;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 01 10;0;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
4696;laura;62.0;m;santa marta;la contaminacion del rio esta aumentando;medio ambiente;urgente;2023 08 20;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
4697;jorge;77.0;f;pereira;la contaminacion del rio esta aumentando;educacion;urgente;2024 07 13;1;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
4698;carlos;69.0;otro;cali;hay problemas con la recoleccion de basura;educacion;no urgente;2024 02 14;0;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
4699;sofia;35.0;f;medellin;no tenemos centros culturales ni bibliotecas;educacion;no urgente;2023 08 15;0;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
4700;maria;41.0;m;medellin;las basuras no se recogen a tiempo;educacion;urgente;2024 02 03;0;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
4701;ana;50.0;f;cartagena;necesitamos mas acceso a internet en la zona;seguridad;urgente;2024 09 28;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
4702;juan;44.0;f;bogota;la contaminacion del rio esta aumentando;educacion;no urgente;2024 09 19;0;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
4703;sofia;20.0;f;manizales;las basuras no se recogen a tiempo;seguridad;no urgente;2024 10 12;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
4704;valentina;68.0;otro;cartagena;no hay suficientes escuelas publicas;educacion;no urgente;2024 01 05;1;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
4705;juan;55.0;otro;bogota;necesitamos mas acceso a internet en la zona;seguridad;urgente;2024 03 16;1;1;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
4706;laura;17.0;otro;manizales;;educacion;urgente;2023 03 16;0;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
4707;ana;;otro;pereira;;seguridad;no urgente;2023 06 30;1;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
4708;jorge;53.0;m;bucaramanga;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2024 09 04;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
4709;juan;33.0;m;cali;falta agua potable en varias casas;salud;no urgente;2023 09 19;1;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
4710;laura;27.0;m;bogota;faltan medicos en el centro de salud;medio ambiente;no urgente;2023 06 03;0;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
4711;valentina;32.0;otro;cali;faltan medicos en el centro de salud;medio ambiente;no urgente;2023 09 11;1;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
4712;maria;60.0;m;bogota;necesitamos mas acceso a internet en la zona;educacion;no urgente;2023 08 09;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
4713;laura;67.0;m;santa marta;no tenemos centros culturales ni bibliotecas;medio ambiente;no urgente;2024 02 26;0;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
4714;ana;29.0;m;pereira;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2024 10 17;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
4715;laura;51.0;m;cartagena;queremos mas presencia policial;medio ambiente;no urgente;2023 11 08;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
4716;valentina;25.0;f;santa marta;hay problemas con la recoleccion de basura;educacion;no urgente;2023 06 11;0;1;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
4717;valentina;48.0;otro;barranquilla;faltan medicos en el centro de salud;medio ambiente;urgente;2024 05 11;1;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
4718;ana;71.0;otro;cali;falta agua potable en varias casas;salud;urgente;2024 01 14;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
4719;sofia;59.0;f;cali;;salud;no urgente;2023 03 28;1;0;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
4720;jorge;76.0;;pereira;la contaminacion del rio esta aumentando;educacion;urgente;2024 05 24;1;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
4721;laura;54.0;otro;barranquilla;no tenemos centros culturales ni bibliotecas;salud;no urgente;2023 02 09;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
4722;sofia;30.0;m;cartagena;las calles estan muy oscuras y peligrosas;educacion;urgente;2024 04 06;1;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
